Date,spot,fx_return,rate_au,rate_us,rate_au_lag,rate_us_lag,i_au_m,i_us_m,rate_diff_lag,signal,position,carry_log_diff,fx_log_component,carry_log_component,strategy_log_return,strategy_return,year,rolling_12m_return,rolling_12m_start
2016-08-31,0.7524454593658447,0.0015788831898869,1.52,0.26,1.75,0.19,0.0014583333333333334,0.00015833333333333332,1.56,1,Long AUD / Short USD,0.0012989501980443343,0.0015788831898869,0.0012989501980443343,0.0028778333879312342,0.0028819783256286424,2016,0.07281099025343951,2015-09-30
2016-09-30,0.7628347277641296,0.0137128846382708,1.5,0.2,1.52,0.26,0.0012666666666666666,0.00021666666666666666,1.26,1,Long AUD / Short USD,0.0010492219233993085,0.0137128846382708,0.0010492219233993085,0.014762106561670109,0.0148716046004993,2016,0.10822095191825021,2015-10-31
2016-10-31,0.7598206996917725,-0.0039589153981695,1.5,0.2,1.5,0.2,0.00125,0.00016666666666666666,1.3,1,Long AUD / Short USD,0.00108256662111113,-0.0039589153981695,0.00108256662111113,-0.0028763487770583703,-0.00287221604925314,2016,0.0897549881639308,2015-11-30
2016-11-30,0.7484470009803772,-0.0150820896090305,1.5,0.38,1.5,0.2,0.00125,0.00016666666666666666,1.3,1,Long AUD / Short USD,0.00108256662111113,-0.0150820896090305,0.00108256662111113,-0.01399952298791937,-0.0139019853565846,2016,0.0588300691294783,2015-12-31
2016-12-31,0.7234842777252197,-0.0339215794005286,1.5,0.44,1.5,0.38,0.00125,0.00031666666666666665,1.12,1,Long AUD / Short USD,0.0009326028620717838,-0.0339215794005286,0.0009326028620717838,-0.03298897653845681,-0.03245077472807856,2016,0.008677479757275508,2016-01-31
2017-01-31,0.7565441131591797,0.0446820287229469,1.5,0.5,1.5,0.44,0.00125,0.00036666666666666667,1.06,1,Long AUD / Short USD,0.0008826199395598991,0.0446820287229469,0.0008826199395598991,0.0455646486625068,0.04661866492369282,2017,0.08363048163263787,2016-02-29
2017-02-28,0.7676364183425903,0.0145553637339221,1.5,0.4,1.5,0.5,0.00125,0.0004166666666666667,1.0,1,Long AUD / Short USD,0.000832639515215692,0.0145553637339221,0.000832639515215692,0.015388003249137793,0.015507008203786032,2017,0.09234200354432542,2016-03-31
2017-03-31,0.7655209302902222,-0.0027596507257737,1.5,0.74,1.5,0.4,0.00125,0.0003333333333333333,1.1,1,Long AUD / Short USD,0.0009159416103115537,-0.0027596507257737,0.0009159416103115537,-0.0018437091154621464,-0.0018420105278718069,2017,0.012981664629364564,2016-04-30
2017-04-30,0.746720016002655,-0.0248662530777719,1.5,0.68,1.5,0.74,0.00125,0.0006166666666666667,0.76,1,Long AUD / Short USD,0.0006327427945220721,-0.0248662530777719,0.0006327427945220721,-0.02423351028324983,-0.02394223637978965,2017,-0.009289333807153355,2016-05-31
2017-05-31,0.7459346652030945,-0.0010522874204165,1.5,0.86,1.5,0.68,0.00125,0.0005666666666666667,0.82,1,Long AUD / Short USD,0.0006827132286922591,-0.0010522874204165,0.0006827132286922591,-0.000369574191724241,-0.00036950590759488033,2017,0.049068647913176555,2016-06-30
2017-06-30,0.7685213685035706,0.0298303518502385,1.5,0.84,1.5,0.86,0.00125,0.0007166666666666667,0.64,1,Long AUD / Short USD,0.0005328094166907373,0.0298303518502385,0.0005328094166907373,0.030363161266929235,0.030828823087124757,2017,0.040423810991954356,2016-07-31
2017-07-31,0.7985944747924805,0.0383849079262843,1.5,1.0,1.5,0.84,0.00125,0.0007,0.66,1,Long AUD / Short USD,0.0005494642861585829,0.0383849079262843,0.0005494642861585829,0.038934372212442885,0.03970224805284883,2017,0.0742024545041784,2016-08-31
2017-08-31,0.7907013297080994,-0.0099329652280318,1.5,0.95,1.5,1.0,0.00125,0.0008333333333333334,0.5,1,Long AUD / Short USD,0.000416233096540062,-0.0099329652280318,0.000416233096540062,-0.009516732131491738,-0.009471591347336439,2017,0.06097035426568054,2016-09-30
2017-09-30,0.7846275568008423,-0.0077111554999837,1.5,0.96,1.5,0.95,0.00125,0.0007916666666666666,0.55,1,Long AUD / Short USD,0.00045786593653025516,-0.0077111554999837,0.00045786593653025516,-0.007253289563453445,-0.007227047943062392,2017,0.037867909472020234,2016-10-31
2017-10-31,0.7697636485099792,-0.0191256375182924,1.5,0.99,1.5,0.96,0.00125,0.0007999999999999999,0.54,1,Long AUD / Short USD,0.0004495392298675927,-0.0191256375182924,0.0004495392298675927,-0.018676098288424807,-0.01850278060794286,2017,0.021598719481024764,2016-11-30
2017-11-30,0.7566586136817932,-0.0171713387024818,1.5,1.14,1.5,0.99,0.00125,0.0008249999999999999,0.51,1,Long AUD / Short USD,0.0004245595258757861,-0.0171713387024818,0.0004245595258757861,-0.016746779176606014,-0.016607331389119184,2017,0.01879597776412756,2016-12-31
2017-12-31,0.7794293165206909,0.0296498273747439,1.5,1.28,1.5,1.14,0.00125,0.0009499999999999999,0.3600000000000001,1,Long AUD / Short USD,0.00029967036484373013,0.0296498273747439,0.00029967036484373013,0.02994949773958763,0.030402494984353767,2017,0.0849783038926546,2017-01-31
2018-01-31,0.8101101517677307,0.0386082218432473,1.5,1.43,1.5,1.28,0.00125,0.0010666666666666667,0.21999999999999997,1,Long AUD / Short USD,0.00018312121843429567,0.0386082218432473,0.00018312121843429567,0.038791343061681596,0.03955355095752844,2018,0.07765424631111273,2017-02-28
2018-02-28,0.7793624997138977,-0.038693950811206,1.5,1.5,1.5,1.43,0.00125,0.0011916666666666666,0.07000000000000006,1,Long AUD / Short USD,5.826220490800908e-05,-0.038693950811206,5.826220490800908e-05,-0.03863568860629799,-0.037898850281519625,2018,0.02098004346501048,2017-03-31
2018-03-31,0.768580436706543,-0.0139310527924764,1.5,1.63,1.5,1.5,0.00125,0.00125,0.0,-1,Long USD / Short AUD,0.0,0.0139310527924764,-0.0,0.0139310527924764,0.014028542091907958,2018,0.03721346309843554,2017-04-30
2018-04-30,0.7575184106826782,-0.0144973830339646,1.5,1.65,1.5,1.63,0.00125,0.0013583333333333331,-0.1299999999999999,-1,Long USD / Short AUD,-0.00010819223273548259,0.0144973830339646,0.00010819223273548259,0.014605575266700081,0.014712757866569781,2018,0.07829041770367207,2017-05-31
2018-05-31,0.7571169137954712,-0.0005301565203482,1.5,1.76,1.5,1.65,0.00125,0.0013750000000000001,-0.1499999999999999,-1,Long USD / Short AUD,-0.0001248361527118999,0.0005301565203482,0.0001248361527118999,0.0006549926730600999,0.0006552072276022614,2018,0.07939576449041752,2017-06-30
2018-06-30,0.7346459031105042,-0.0301290664478722,1.5,1.77,1.5,1.76,0.00125,0.0014666666666666667,-0.26,-1,Long USD / Short AUD,-0.00021637276117804317,0.0301290664478722,0.00021637276117804317,0.030345439209050244,0.030810554840934534,2018,0.07937663554570795,2017-07-31
2018-07-31,0.7407297492027283,0.0082472291938476,1.5,1.94,1.5,1.77,0.00125,0.001475,-0.27,-1,Long USD / Short AUD,-0.00022469385556842534,-0.0082472291938476,0.00022469385556842534,-0.008022535338279175,-0.007990440685828326,2018,0.029864023634662562,2017-08-31
2018-08-31,0.7261636853218079,-0.0198603965575339,1.5,1.95,1.5,1.94,0.00125,0.0016166666666666666,-0.43999999999999995,-1,Long USD / Short AUD,-0.0003661418674196389,0.0198603965575339,0.0003661418674196389,0.02022653842495354,0.020432481011629866,2018,0.06095563899232603,2017-09-30
2018-09-30,0.7205129861831665,-0.0078120121617589,1.5,2.12,1.5,1.95,0.00125,0.001625,-0.44999999999999996,-1,Long USD / Short AUD,-0.00037446171566565475,0.0078120121617589,0.00037446171566565475,0.008186473877424555,0.008220074682816492,2018,0.07746365507211173,2017-10-31
2018-10-31,0.7099247574806213,-0.0148044500859291,1.5,2.2,1.5,2.12,0.00125,0.0017666666666666666,-0.6200000000000001,-1,Long USD / Short AUD,-0.0005158885462349437,0.0148044500859291,0.0005158885462349437,0.015320338632164043,0.015438296635738924,2018,0.1147233399917631,2017-11-30
2018-11-30,0.7321876883506775,0.0308778969056907,1.5,2.31,1.5,2.2,0.00125,0.0018333333333333335,-0.7000000000000002,-1,Long USD / Short AUD,-0.0005824354285380677,-0.0308778969056907,0.0005824354285380677,-0.030295461477152633,-0.02984115336777482,2018,0.09972216019067504,2017-12-31
2018-12-31,0.7044734358787537,-0.0385862616647199,1.5,2.44,1.5,2.31,0.00125,0.0019249999999999998,-0.81,-1,Long USD / Short AUD,-0.0006739301614164808,0.0385862616647199,0.0006739301614164808,0.03926019182613638,0.040041058630233994,2018,0.11000915200734784,2018-01-31
2019-01-31,0.7254682779312134,0.0293667226643016,1.5,2.42,1.5,2.44,0.00125,0.002033333333333333,-0.94,-1,Long USD / Short AUD,-0.0007820495086472861,-0.0293667226643016,0.0007820495086472861,-0.028584673155654314,-0.028179996404147034,2019,0.03768497265157489,2018-02-28
2019-02-28,0.7148473858833313,-0.0147482733513584,1.5,2.44,1.5,2.42,0.00125,0.0020166666666666666,-0.9199999999999999,-1,Long USD / Short AUD,-0.0007654165237746023,0.0147482733513584,0.0007654165237746023,0.015513689875133001,0.015634651874704586,2019,0.09542413109367764,2018-03-31
2019-03-31,0.7083156108856201,-0.0091793011428607,1.5,2.43,1.5,2.44,0.00125,0.002033333333333333,-0.94,-1,Long USD / Short AUD,-0.0007820495086472861,0.0091793011428607,0.0007820495086472861,0.009961350651507985,0.010011130057648643,2019,0.09108424330531695,2018-04-30
2019-04-30,0.7055171132087708,-0.0039587446009913,1.5,2.43,1.5,2.43,0.00125,0.0020250000000000003,-0.9300000000000002,-1,Long USD / Short AUD,-0.0007737330507929679,0.0039587446009913,0.0007737330507929679,0.004732477651784268,0.0047436935100997335,2019,0.08036486587015945,2018-05-31
2019-05-31,0.6906077861785889,-0.0213589684450228,1.5,2.35,1.5,2.43,0.00125,0.0020250000000000003,-0.9300000000000002,-1,Long USD / Short AUD,-0.0007737330507929679,0.0213589684450228,0.0007737330507929679,0.022132701495815768,0.022379446750820486,2019,0.10381960327532269,2018-06-30
2019-06-30,0.7003781795501709,0.014048386252441,1.28,2.18,1.5,2.35,0.00125,0.001958333333333333,-0.8500000000000001,-1,Long USD / Short AUD,-0.0007071988979561075,-0.014048386252441,0.0007071988979561075,-0.013341187354484892,-0.013252588158282341,2019,0.05663560734508666,2018-07-31
2019-07-31,0.6875215172767639,-0.0185273187495775,1.02,2.01,1.28,2.18,0.0010666666666666667,0.0018166666666666667,-0.9000000000000001,-1,Long USD / Short AUD,-0.000748920341562685,0.0185273187495775,0.000748920341562685,0.019276239091140186,0.01946322531918443,2019,0.08587778629456277,2018-08-31
2019-08-31,0.673582136631012,-0.0204831835848426,1.0,2.1,1.02,2.01,0.0008500000000000001,0.0016749999999999996,-0.9899999999999998,-1,Long USD / Short AUD,-0.0008239597974307879,0.0204831835848426,0.0008239597974307879,0.021307143382273387,0.021535761406994425,2019,0.0870518254354895,2018-09-30
2019-09-30,0.6760868430137634,0.0037115904653789,1.0,1.91,1.0,2.1,0.0008333333333333334,0.00175,-1.1,-1,Long USD / Short AUD,-0.0009154842302250218,-0.0037115904653789,0.0009154842302250218,-0.0027961062351538786,-0.0027922007709936247,2019,0.07517851083398375,2018-10-31
2019-10-31,0.6897883415222168,0.0200632653277823,0.76,1.59,1.0,1.91,0.0008333333333333334,0.0015916666666666666,-0.9099999999999999,-1,Long USD / Short AUD,-0.000757415003894341,-0.0200632653277823,0.000757415003894341,-0.01930585032388796,-0.019120685895678946,2019,0.038586356000772204,2018-11-30
2019-11-30,0.6769000291824341,-0.0188612044899436,0.75,1.62,0.76,1.59,0.0006333333333333333,0.001325,-0.8300000000000001,-1,Long USD / Short AUD,-0.0006909900997147149,0.0188612044899436,0.0006909900997147149,0.019552194589658314,0.019744590622113867,2019,0.09166949526071688,2018-12-31
2019-12-31,0.7001398801803589,0.033756549282923,0.75,1.48,0.75,1.62,0.000625,0.0013500000000000003,-0.8700000000000001,-1,Long USD / Short AUD,-0.000724284800453439,-0.033756549282923,0.000724284800453439,-0.03303226448246956,-0.03249265703826565,2019,0.015535150259470942,2019-01-31
2020-01-31,0.6708257794380188,-0.0427706838132236,0.75,1.56,0.75,1.48,0.000625,0.0012333333333333335,-0.73,-1,Long USD / Short AUD,-0.000607768633703502,0.0427706838132236,0.000607768633703502,0.043378452446927104,0.044333050470448,2020,0.09131003416913352,2019-02-28
2020-02-29,0.6580203175544739,-0.019273651505173,0.75,1.45,0.75,1.56,0.000625,0.0013000000000000002,-0.81,-1,Long USD / Short AUD,-0.0006743509627779699,0.019273651505173,0.0006743509627779699,0.01994800246795097,0.02014829345403868,2020,0.09615998915745361,2019-03-31
2020-03-31,0.6168993711471558,-0.0645298917515569,0.43,0.05,0.75,1.45,0.000625,0.0012083333333333332,-0.7,-1,Long USD / Short AUD,-0.0005827991173201207,0.0645298917515569,0.0005827991173201207,0.06511269086887703,0.06727929023818491,2020,0.15831283477904678,2019-04-30
2020-04-30,0.6555013060569763,0.0606943788215108,0.25,0.1,0.43,0.05,0.00035833333333333333,4.1666666666666665e-05,0.38,1,Long AUD / Short USD,0.00031660334864209923,0.0606943788215108,0.00031660334864209923,0.0610109821701529,0.06291058718802356,2020,0.22537019472224706,2019-05-31
2020-05-31,0.6633498668670654,0.0119022580041069,0.25,0.13,0.25,0.1,0.00020833333333333335,8.333333333333333e-05,0.15,1,Long AUD / Short USD,0.00012498177365405507,0.0119022580041069,0.00012498177365405507,0.012027239777760955,0.012099857865789598,2020,0.2130496205227692,2019-06-30
2020-06-30,0.6871907711029053,0.0353093872042774,0.25,0.13,0.25,0.13,0.00020833333333333335,0.00010833333333333333,0.12,1,Long AUD / Short USD,9.998416925650803e-05,0.0353093872042774,9.998416925650803e-05,0.03540937137353391,0.036043748651239715,2020,0.27365165701389293,2019-07-31
2020-07-31,0.7203676700592041,0.0471497936619956,0.25,0.09,0.25,0.13,0.00020833333333333335,0.00010833333333333333,0.12,1,Long AUD / Short USD,9.998416925650803e-05,0.0471497936619956,9.998416925650803e-05,0.04724977783125211,0.0483838394203171,2020,0.30978320855684727,2019-08-31
2020-08-31,0.7373000383377075,0.0232331824617317,0.25,0.08,0.25,0.09,0.00020833333333333335,7.5e-05,0.16,1,Long AUD / Short USD,0.0001333144473174383,0.0232331824617317,0.0001333144473174383,0.02336649690904914,0.023641632302064064,2020,0.3124832944882021,2019-09-30
2020-09-30,0.714360237121582,-0.0316075481040992,0.25,0.08,0.25,0.08,0.00020833333333333335,6.666666666666667e-05,0.16999999999999998,1,Long AUD / Short USD,0.00014164719041485045,-0.0316075481040992,0.00014164719041485045,-0.03146590091368435,-0.030976001276644682,2020,0.27538895229848515,2019-10-31
2020-10-31,0.7037599682807922,-0.0149500250155774,0.25,0.08,0.25,0.08,0.00020833333333333335,6.666666666666667e-05,0.16999999999999998,1,Long AUD / Short USD,0.00014164719041485045,-0.0149500250155774,0.00014164719041485045,-0.014808377825162549,-0.014699273017265813,2020,0.2811378972069909,2019-11-30
2020-11-30,0.7400281429290771,0.0502508725869351,0.11,0.08,0.25,0.08,0.00020833333333333335,6.666666666666667e-05,0.16999999999999998,1,Long AUD / Short USD,0.00014164719041485045,0.0502508725869351,0.00014164719041485045,0.05039251977734995,0.051683822068907315,2020,0.3212641799943201,2019-12-31
2020-12-31,0.7689290642738342,0.0383105046733477,0.1,0.08,0.11,0.08,9.166666666666667e-05,6.666666666666667e-05,0.03,1,Long AUD / Short USD,2.4998020991306736e-05,0.0383105046733477,2.4998020991306736e-05,0.038335502694339,0.03907978847322369,2020,0.419006186002709,2020-01-31
2021-01-31,0.7669699192047119,-0.0025511393037654,0.1,0.07,0.1,0.08,8.333333333333333e-05,6.666666666666667e-05,0.020000000000000004,1,Long AUD / Short USD,1.6665416760795352e-05,-0.0025511393037654,1.6665416760795352e-05,-0.0025344738870046045,-0.0025312648197342025,2021,0.35532846052079203,2020-02-29
2021-02-28,0.7870000004768372,0.0257806671934178,0.1,0.04,0.1,0.07,8.333333333333333e-05,5.833333333333334e-05,0.03,1,Long AUD / Short USD,2.4998229293393612e-05,0.0257806671934178,2.4998229293393612e-05,0.025805665422711194,0.026141514318170023,2021,0.36329081546415276,2020-03-31
2021-03-31,0.7608798146247864,-0.0337528344818488,0.1,0.01,0.1,0.04,8.333333333333333e-05,3.3333333333333335e-05,0.060000000000000005,1,Long AUD / Short USD,4.999708351387714e-05,-0.0337528344818488,4.999708351387714e-05,-0.03370283739833492,-0.033141223778408224,2021,0.235018520016109,2020-04-30
2021-04-30,0.777762234210968,0.0219454513741916,0.1,0.01,0.1,0.01,8.333333333333333e-05,8.333333333333334e-06,0.09000000000000001,1,Long AUD / Short USD,7.499656269269628e-05,0.0219454513741916,7.499656269269628e-05,0.022020447936884294,0.022264687460534338,2021,0.187791180735418,2020-05-31
2021-05-31,0.7710099816322327,-0.0087195460908036,0.1,0.01,0.1,0.01,8.333333333333333e-05,8.333333333333334e-06,0.09000000000000001,1,Long AUD / Short USD,7.499656269269628e-05,-0.0087195460908036,7.499656269269628e-05,-0.008644549528110904,-0.00860729284288475,2021,0.1634894571468113,2020-06-30
2021-06-30,0.7513599991798401,-0.0258164231567794,0.1,0.05,0.1,0.01,8.333333333333333e-05,8.333333333333334e-06,0.09000000000000001,1,Long AUD / Short USD,7.499656269269628e-05,-0.0258164231567794,7.499656269269628e-05,-0.025741426594086705,-0.02541294067369959,2021,0.09447286378982156,2020-07-31
2021-07-31,0.739609956741333,-0.0157619349129096,0.1,0.05,0.1,0.05,8.333333333333333e-05,4.1666666666666665e-05,0.05,1,Long AUD / Short USD,4.166406266877728e-05,-0.0157619349129096,4.166406266877728e-05,-0.015720270850240824,-0.015597352339437931,2021,0.02767893246338682,2020-08-31
2021-08-31,0.7291233539581299,-0.0142800342417458,0.1,0.03,0.1,0.05,8.333333333333333e-05,4.1666666666666665e-05,0.05,1,Long AUD / Short USD,4.166406266877728e-05,-0.0142800342417458,4.166406266877728e-05,-0.014238370179077023,-0.014137483972377352,2021,-0.010249186770114216,2020-09-30
2021-09-30,0.7179998159408569,-0.0153736148149897,0.1,0.07,0.1,0.03,8.333333333333333e-05,2.4999999999999998e-05,0.07,1,Long AUD / Short USD,5.8330173798792055e-05,-0.0153736148149897,5.8330173798792055e-05,-0.015315284641190908,-0.015198602104260162,2021,0.00586568105781704,2020-10-31
2021-10-31,0.7531600594520569,0.0478084548666367,0.1,0.06,0.1,0.07,8.333333333333333e-05,5.833333333333334e-05,0.03,1,Long AUD / Short USD,2.4998229293393612e-05,0.0478084548666367,2.4998229293393612e-05,0.047833453095930095,0.04899593375005784,2021,0.07089031849143512,2020-11-30
2021-11-30,0.714580237865448,-0.0525824771783907,0.1,0.11,0.1,0.06,8.333333333333333e-05,4.9999999999999996e-05,0.04000000000000001,1,Long AUD / Short USD,3.333111126233519e-05,-0.0525824771783907,3.333111126233519e-05,-0.05254914606712836,-0.051192310256474194,2021,-0.033864600999830574,2020-12-31
2021-12-31,0.7249801754951477,0.014449019949537,0.1,0.06,0.1,0.11,8.333333333333333e-05,9.166666666666667e-05,-0.009999999999999995,-1,Long USD / Short AUD,-8.332604230511383e-06,-0.014449019949537,8.332604230511383e-06,-0.014440687345306489,-0.014336920707494039,2021,-0.08353140638868217,2021-01-31
2022-01-31,0.6997998356819153,-0.0353499652098416,0.1,0.03,0.1,0.06,8.333333333333333e-05,4.9999999999999996e-05,0.04000000000000001,1,Long AUD / Short USD,3.333111126233519e-05,-0.0353499652098416,3.333111126233519e-05,-0.03531663409857926,-0.03470027894367722,2022,-0.11308811337329205,2021-02-28
2022-02-28,0.7186489701271057,0.026578673803844,0.1,0.06,0.1,0.03,8.333333333333333e-05,2.4999999999999998e-05,0.07,1,Long AUD / Short USD,5.8330173798792055e-05,0.026578673803844,5.8330173798792055e-05,0.026637003977642792,0.026994940015529822,2022,-0.11235048275921067,2021-03-31
2022-03-31,0.7503001093864441,0.0431002534117531,0.1,0.17,0.1,0.06,8.333333333333333e-05,4.9999999999999996e-05,0.04000000000000001,1,Long AUD / Short USD,3.333111126233519e-05,0.0431002534117531,3.333111126233519e-05,0.04313358452301544,0.04407735811121305,2022,-0.04145798157697855,2021-04-30
2022-04-30,0.710883617401123,-0.0539645445431649,0.1,0.37,0.1,0.17,8.333333333333333e-05,0.00014166666666666668,-0.07,-1,Long USD / Short AUD,-5.832677158806725e-05,0.0539645445431649,5.832677158806725e-05,0.05402287131475297,0.05550874275169537,2022,-0.010286187960086846,2021-05-31
2022-05-31,0.7195202112197876,0.0120758887800911,0.33,0.73,0.1,0.37,8.333333333333333e-05,0.00030833333333333337,-0.27,-1,Long USD / Short AUD,-0.0002249559470758781,-0.0120758887800911,0.0002249559470758781,-0.01185093283301522,-0.01178098710852904,2022,-0.013454507665511373,2021-06-30
2022-06-30,0.6880465745925903,-0.0447280853080116,0.73,1.28,0.33,0.73,0.000275,0.0006083333333333333,-0.39999999999999997,-1,Long USD / Short AUD,-0.0003331861791878873,0.0447280853080116,0.0003331861791878873,0.04506127148719949,0.04609195355488205,2022,0.05892776994222304,2021-07-31
2022-07-31,0.7000839710235596,0.0173437551831686,1.28,2.22,0.73,1.28,0.0006083333333333333,0.0010666666666666667,-0.55,-1,Long USD / Short AUD,-0.0004579498083788796,-0.0173437551831686,0.0004579498083788796,-0.01688580537478972,-0.016744039229952046,2022,0.05769427204918087,2021-08-31
2022-08-31,0.6857398152351379,-0.0207020087551595,1.81,2.4,1.28,2.22,0.0010666666666666667,0.00185,-0.9400000000000002,-1,Long USD / Short AUD,-0.0007821926756199885,0.0207020087551595,0.0007821926756199885,0.021484201430779486,0.02171664854867794,2022,0.09616080260520232,2021-09-30
2022-09-30,0.6512998938560486,-0.0515280751189713,2.25,2.79,1.81,2.4,0.0015083333333333335,0.002,-0.5899999999999999,-1,Long USD / Short AUD,-0.0004908057215000112,0.0515280751189713,0.0004908057215000112,0.05201888084047131,0.053395631320473536,2022,0.1725115370026209,2021-10-31
2022-10-31,0.6401310563087463,-0.0172972717074041,2.58,3.73,2.25,2.79,0.001875,0.0023250000000000002,-0.54,-1,Long USD / Short AUD,-0.0004490569878873934,0.0172972717074041,0.0004490569878873934,0.017746328695291493,0.01790473041534857,2022,0.1377594531895614,2021-11-30
2022-11-30,0.668408989906311,0.0432273156480464,2.84,4.07,2.58,3.73,0.00215,0.003108333333333333,-1.15,-1,Long USD / Short AUD,-0.0009558203951715491,-0.0432273156480464,0.0009558203951715491,-0.042271495252874845,-0.04139051268527527,2022,0.14951324478024342,2021-12-31
2022-12-31,0.6766000390052795,0.0121800674750134,3.05,4.12,2.84,4.07,0.0023666666666666667,0.0033916666666666665,-1.2300000000000004,-1,Long USD / Short AUD,-0.0010220574155839954,-0.0121800674750134,0.0010220574155839954,-0.011158010059429404,-0.011095990351687735,2022,0.1532929261416316,2022-01-31
2023-01-31,0.7058099508285522,0.0422656957981866,3.1,4.58,3.05,4.12,0.0025416666666666665,0.0034333333333333334,-1.0700000000000003,-1,Long USD / Short AUD,-0.00088901080561157,-0.0422656957981866,0.00088901080561157,-0.041376684992575026,-0.040532355193600544,2023,0.14632504649033007,2022-02-28
2023-02-28,0.6743001937866211,-0.0456706066639241,3.29,4.65,3.1,4.58,0.0025833333333333333,0.0038166666666666666,-1.48,-1,Long USD / Short AUD,-0.0012293994105602246,0.0456706066639241,0.0012293994105602246,0.04690000607448432,0.048017208485347185,2023,0.16978996529570511,2022-03-31
2023-03-31,0.6716818809509277,-0.0038905661338446,3.54,4.74,3.29,4.65,0.0027416666666666666,0.0038750000000000004,-1.3600000000000003,-1,Long USD / Short AUD,-0.0011295963725109154,0.0038905661338446,0.0011295963725109154,0.0050201625063555156,0.005032784635023768,2023,0.12604421226613716,2022-04-30
2023-04-30,0.6630398035049438,-0.0129498131597632,3.6,4.35,3.54,4.74,0.00295,0.00395,-1.2000000000000002,-1,Long USD / Short AUD,-0.0009965619440543212,0.0129498131597632,0.0009965619440543212,0.013946375103817521,0.014044079471972504,2023,0.0818086297374947,2022-05-31
2023-05-31,0.6517800092697144,-0.0171279279403442,3.83,5.28,3.6,4.35,0.0030000000000000005,0.0036249999999999998,-0.7499999999999996,-1,Long USD / Short AUD,-0.0006229365429125354,0.0171279279403442,0.0006229365429125354,0.017750864483256735,0.01790934742584538,2023,0.11431079747569739,2022-06-30
2023-06-30,0.6619710922241211,0.0155147917525312,4.05,5.24,3.83,5.28,0.003191666666666667,0.0044,-1.4500000000000002,-1,Long USD / Short AUD,-0.0012037641910027552,-0.0155147917525312,0.0012037641910027552,-0.014311027561528446,-0.014209111560080867,2023,0.05007731615644406,2022-07-31
2023-07-31,0.6660805344581604,0.0061886981912922,4.1,5.48,4.05,5.24,0.003375,0.004366666666666667,-1.1900000000000004,-1,Long USD / Short AUD,-0.0009878429718051195,-0.0061886981912922,0.0009878429718051195,-0.00520085521948708,-0.005187354187757731,2023,0.06241938505503364,2022-08-31
2023-08-31,0.6478782296180725,-0.0277078244021362,4.1,5.52,4.1,5.48,0.0034166666666666664,0.004566666666666667,-1.3800000000000008,-1,Long USD / Short AUD,-0.0011454279591303022,0.0277078244021362,0.0011454279591303022,0.0288532523612665,0.029273539930357417,2023,0.07027732483320603,2022-09-30
2023-09-30,0.6427974700927734,-0.0078730633430282,4.1,5.55,4.1,5.52,0.0034166666666666664,0.0046,-1.42,-1,Long USD / Short AUD,-0.0011786092117256316,0.0078730633430282,0.0011786092117256316,0.00905167255475383,0.009092762827764389,2023,0.025264459616197277,2022-10-31
2023-10-31,0.637100100517273,-0.008902911198947,4.1,5.56,4.1,5.55,0.0034166666666666664,0.004625,-1.4500000000000002,-1,Long USD / Short AUD,-0.001203494428663794,0.008902911198947,0.001203494428663794,0.010106405627610796,0.010157647824291516,2023,0.01746136350220162,2022-11-30
2023-11-30,0.6619009971618652,0.0381892067425393,4.29,5.56,4.1,5.56,0.0034166666666666664,0.004633333333333333,-1.46,-1,Long USD / Short AUD,-0.0012117893633619686,-0.0381892067425393,0.0012117893633619686,-0.03697741737917733,-0.036302102072458986,2023,0.02286216671632113,2022-12-31
2023-12-31,0.6826302409172058,0.0308373443981435,4.35,5.6,4.29,5.56,0.003575,0.004633333333333333,-1.2699999999999996,-1,Long USD / Short AUD,-0.0010540076084184814,-0.0308373443981435,0.0010540076084184814,-0.02978333678972502,-0.02934418382736459,2023,0.003987345161266642,2023-01-31
